age,job,marital,education,smoker,monthlyincome,houseowner,loan,contact,MOD,monthlyhouseholdincome,target_buy
32,unemployed,married,secondary,no,5010,yes,no,unknown,501,5069,yes
57,retired,married,primary,no,6238,yes,no,cellphone,274,6626,yes
49,admin.,single,secondary,no,5981,yes,no,telephone,10,6410,yes
56,entrepreneur,married,unknown,no,5575,no,no,unknown,18,6407,yes
48,admin.,divorced,unknown,no,4930,no,no,cellphone,243,5402,yes
27,student,single,Graduate,no,8733,yes,no,cellphone,198,8988,no
31,management,single,Graduate,no,5574,yes,no,cellphone,410,5631,yes
28,blue-collar,single,secondary,no,5043,no,no,unknown,190,5812,yes
36,management,married,Graduate,no,5428,no,no,unknown,121,5679,yes
58,housemaid,married,primary,no,5000,yes,no,telephone,148,5500,yes
46,admin.,married,secondary,no,5000,yes,yes,cellphone,239,5889,yes
32,management,single,Graduate,no,5474,yes,no,cellphone,90,5524,yes
39,services,married,secondary,no,4460,no,no,unknown,29,5328,yes
35,self-employed,married,Graduate,no,5560,yes,no,cellphone,58,5805,yes
31,management,married,Graduate,no,5325,yes,no,cellphone,1139,5351,no
29,management,single,Graduate,no,5437,no,no,cellphone,504,5529,no
48,blue-collar,married,primary,no,5574,no,no,cellphone,348,6332,yes
60,retired,married,primary,no,5000,no,no,telephone,130,5982,yes
74,retired,married,secondary,no,5935,no,no,cellphone,100,6611,yes
30,services,married,secondary,no,5699,yes,no,unknown,544,6595,yes
52,admin.,single,primary,no,5000,no,no,unknown,182,5205,yes
24,blue-collar,married,secondary,no,4780,yes,no,cellphone,90,5269,yes
29,services,married,secondary,no,16417,yes,no,unknown,272,16885,yes
33,housemaid,married,primary,no,5212,yes,no,cellphone,260,5656,yes
34,blue-collar,married,secondary,no,5067,yes,yes,unknown,672,5890,yes
45,admin.,divorced,secondary,no,5000,no,no,cellphone,264,5043,no
31,blue-collar,married,secondary,no,5000,no,yes,telephone,275,5851,yes
45,technician,married,secondary,no,6673,no,no,cellphone,76,7552,yes
27,services,married,secondary,no,3798,yes,no,unknown,749,4293,yes
30,management,single,Graduate,no,9213,no,no,cellphone,142,9751,yes
45,blue-collar,married,primary,no,5000,no,no,cellphone,454,5884,yes
57,blue-collar,married,secondary,no,6521,yes,yes,cellphone,102,7391,yes
34,management,married,Graduate,no,6310,no,no,telephone,521,6408,yes
40,admin.,married,secondary,no,5000,yes,yes,cellphone,57,5510,yes
39,management,married,Graduate,no,5399,no,no,cellphone,504,6263,yes
46,technician,married,Graduate,no,5405,no,no,cellphone,138,6046,yes
55,management,divorced,Graduate,no,14756,yes,no,cellphone,103,14868,no
25,management,single,Graduate,no,7506,no,no,cellphone,485,7570,no
34,management,married,Graduate,no,5697,no,no,cellphone,166,5888,yes
37,blue-collar,married,primary,no,5403,yes,no,cellphone,318,6154,yes
64,retired,divorced,Graduate,no,5890,no,no,cellphone,531,6560,yes
45,technician,divorced,secondary,no,5809,yes,no,cellphone,155,6542,yes
57,housemaid,married,secondary,no,5158,yes,no,telephone,73,5214,yes
21,student,single,unknown,no,5137,yes,no,unknown,198,5995,yes
58,housemaid,married,secondary,no,7705,no,no,telephone,137,8129,yes
41,blue-collar,single,secondary,no,5075,yes,no,unknown,479,5390,no
41,management,married,unknown,no,7457,yes,no,unknown,285,8337,yes
58,management,married,Graduate,no,5541,yes,no,cellphone,98,6246,yes
33,management,married,Graduate,no,5287,yes,no,cellphone,199,5969,yes
32,management,married,Graduate,no,5273,yes,yes,cellphone,97,6219,yes
44,services,divorced,secondary,no,5000,yes,no,unknown,389,5090,yes
47,unknown,married,unknown,no,5677,no,no,cellphone,384,5957,yes
41,self-employed,married,primary,no,5340,no,no,unknown,37,5579,yes
54,technician,married,Graduate,no,5098,no,no,cellphone,420,5343,yes
47,technician,divorced,Graduate,no,5477,yes,no,telephone,973,6410,yes
32,management,single,Graduate,no,7629,no,no,cellphone,77,8467,yes
59,housemaid,married,Graduate,no,5000,no,yes,cellphone,376,5973,yes
29,technician,single,Graduate,no,7325,no,no,cellphone,125,7693,no
48,services,married,secondary,yes,4980,no,no,cellphone,142,5445,yes
32,technician,single,secondary,no,5230,yes,no,cellphone,442,5485,no
46,management,divorced,secondary,no,4148,no,yes,cellphone,728,4591,yes
31,blue-collar,single,primary,no,4720,no,no,unknown,281,4775,yes
53,blue-collar,married,secondary,no,5025,no,no,cellphone,528,5682,no
34,technician,single,Graduate,no,14851,yes,no,cellphone,128,15684,yes
48,services,single,unknown,no,10095,yes,no,unknown,71,11082,yes
32,technician,married,secondary,no,5687,no,no,cellphone,161,6316,yes
31,management,married,secondary,no,6368,yes,no,cellphone,129,6661,yes
27,blue-collar,single,primary,no,4821,yes,no,cellphone,54,4992,yes
60,admin.,married,secondary,no,4604,yes,no,cellphone,443,5443,yes
34,blue-collar,single,Graduate,no,6011,yes,no,unknown,136,6938,yes
52,self-employed,married,secondary,no,5009,no,yes,unknown,44,5694,yes
48,blue-collar,married,secondary,no,6159,yes,yes,cellphone,1181,6341,yes
45,technician,married,primary,no,4678,no,no,unknown,225,5513,yes
54,technician,divorced,secondary,no,6114,yes,no,cellphone,81,6886,yes
52,services,married,secondary,no,7072,no,no,cellphone,224,7331,yes
47,entrepreneur,married,Graduate,no,5459,yes,no,cellphone,189,6121,yes
54,unknown,married,secondary,no,6157,no,no,cellphone,98,6693,yes
34,blue-collar,married,secondary,no,13309,yes,yes,cellphone,50,14162,yes
39,technician,single,Graduate,no,6043,no,no,cellphone,195,6822,yes
46,technician,married,secondary,no,7098,no,no,cellphone,110,7895,yes
26,unemployed,single,secondary,no,5461,no,no,cellphone,214,5477,yes
37,technician,single,secondary,no,5061,yes,no,unknown,182,5370,yes
47,blue-collar,married,secondary,no,6203,yes,no,cellphone,239,6982,yes
35,technician,married,secondary,no,6067,no,yes,cellphone,179,6655,yes
57,unemployed,married,primary,no,5000,no,no,unknown,540,5584,yes
34,management,married,Graduate,no,6657,yes,no,cellphone,566,6938,yes
47,technician,married,secondary,no,6219,no,no,cellphone,697,6939,no
27,technician,married,secondary,no,5007,yes,no,unknown,98,5571,yes
40,blue-collar,married,secondary,no,4161,yes,yes,cellphone,1018,4746,no
39,technician,married,secondary,no,5994,no,no,cellphone,221,6377,yes
36,entrepreneur,married,Graduate,no,5006,no,no,telephone,246,5254,yes
42,technician,single,secondary,no,5000,no,no,cellphone,656,5138,yes
23,blue-collar,single,primary,no,13627,yes,no,unknown,281,13875,yes
34,management,married,Graduate,no,5133,yes,no,unknown,65,5338,yes
34,blue-collar,married,secondary,no,5247,yes,yes,unknown,193,6148,yes
49,services,married,secondary,no,6114,no,no,cellphone,283,6670,yes
57,blue-collar,married,primary,no,6592,no,yes,unknown,78,7395,yes
59,retired,married,unknown,no,5000,no,no,unknown,425,5404,yes
57,admin.,married,Graduate,no,5046,no,no,cellphone,238,5896,yes
34,blue-collar,married,secondary,no,6221,yes,no,cellphone,182,6454,yes
61,management,married,secondary,no,5985,no,no,cellphone,998,5997,no
35,blue-collar,divorced,secondary,no,5000,yes,no,unknown,477,5786,yes
42,management,married,Graduate,no,5520,no,no,cellphone,158,6132,yes
57,services,married,Graduate,no,5010,no,no,telephone,320,5388,yes
42,blue-collar,married,secondary,no,7157,yes,no,cellphone,149,7358,yes
53,retired,married,secondary,no,11095,yes,yes,cellphone,410,11215,yes
63,retired,married,Graduate,no,5133,yes,no,cellphone,104,6008,yes
47,self-employed,married,secondary,no,6121,no,no,unknown,454,6932,yes
54,services,married,secondary,no,5088,yes,no,unknown,190,5510,yes
45,admin.,married,secondary,no,5000,no,no,cellphone,145,5534,yes
28,management,single,Graduate,no,4672,yes,no,telephone,318,5564,yes
58,unemployed,married,secondary,no,5610,yes,no,telephone,246,6433,yes
48,management,single,Graduate,no,5414,no,no,cellphone,761,5899,yes
35,management,divorced,Graduate,no,5000,yes,no,telephone,171,5207,no
37,self-employed,married,Graduate,no,5000,no,no,unknown,143,5476,yes
37,blue-collar,married,secondary,no,5685,yes,no,unknown,968,5727,yes
37,management,married,primary,no,27856,no,no,cellphone,154,28047,yes
25,services,single,secondary,no,4648,no,no,cellphone,246,5130,yes
58,blue-collar,married,secondary,no,5602,yes,no,cellphone,201,6249,yes
52,management,married,secondary,no,4412,yes,no,cellphone,81,4498,yes
19,student,single,secondary,no,5302,no,no,cellphone,205,5806,no
59,blue-collar,married,secondary,no,10314,yes,no,cellphone,200,10754,yes
41,technician,married,secondary,no,5064,yes,yes,unknown,210,6063,yes
34,technician,single,Graduate,no,5632,no,no,cellphone,215,5926,yes
35,technician,single,secondary,no,10731,yes,no,cellphone,164,11326,yes
41,technician,married,secondary,no,5902,no,no,unknown,35,6460,yes
28,blue-collar,single,secondary,no,11307,yes,no,unknown,615,11849,yes
53,management,divorced,secondary,no,5112,no,yes,cellphone,246,5342,yes
35,services,married,secondary,no,5000,no,yes,telephone,42,5750,yes
33,admin.,single,Graduate,no,5621,no,no,cellphone,217,5778,yes
37,technician,single,secondary,no,5435,yes,no,unknown,210,5701,yes
32,technician,married,secondary,no,5782,yes,no,unknown,116,5850,yes
32,blue-collar,married,secondary,no,5478,yes,no,unknown,200,6467,yes
54,services,married,unknown,no,12864,yes,no,unknown,145,13286,yes
44,blue-collar,married,secondary,no,6910,yes,no,unknown,41,6991,yes
36,technician,divorced,Graduate,no,6174,yes,no,cellphone,192,6819,yes
56,admin.,married,secondary,no,6270,yes,no,cellphone,80,6496,yes
30,management,single,Graduate,no,5018,no,no,unknown,121,5144,yes
36,blue-collar,married,secondary,no,5141,yes,no,unknown,106,5154,yes
43,management,married,Graduate,no,7886,no,no,cellphone,230,7967,yes
40,technician,married,secondary,no,7715,yes,no,unknown,125,7930,yes
32,technician,single,Graduate,no,6100,yes,yes,cellphone,67,6912,yes
34,blue-collar,married,secondary,no,5516,yes,yes,unknown,26,5763,yes
37,services,married,secondary,no,5001,no,no,unknown,395,5417,yes
28,admin.,single,secondary,no,5775,no,no,cellphone,603,6621,yes
35,unknown,married,primary,no,5634,no,no,cellphone,185,6480,yes
53,blue-collar,single,secondary,no,10715,no,no,cellphone,287,11534,yes
60,admin.,married,unknown,no,6088,yes,no,cellphone,149,6213,yes
40,entrepreneur,married,secondary,no,6532,yes,yes,cellphone,173,6973,yes
57,retired,married,primary,no,5075,no,no,cellphone,118,6004,yes
29,technician,single,secondary,no,5103,no,no,unknown,314,5691,yes
44,blue-collar,married,primary,no,5134,yes,no,cellphone,378,6041,yes
41,admin.,single,secondary,no,5748,no,no,telephone,94,5867,yes
47,technician,married,secondary,no,6990,yes,yes,cellphone,108,7796,yes
43,technician,married,Graduate,no,5192,no,no,cellphone,203,5700,yes
37,technician,single,secondary,no,5267,no,no,cellphone,121,5560,yes
34,technician,single,Graduate,no,5586,yes,no,unknown,489,6127,yes
30,blue-collar,single,secondary,no,5648,yes,yes,unknown,287,6374,yes
57,entrepreneur,divorced,secondary,yes,5025,yes,no,cellphone,652,5675,yes
26,admin.,single,secondary,no,5096,yes,no,cellphone,612,6083,yes
34,management,married,Graduate,no,6116,yes,no,cellphone,53,6386,yes
46,technician,divorced,secondary,no,4910,no,yes,telephone,270,5452,no
38,entrepreneur,married,Graduate,no,5170,yes,no,cellphone,442,5387,no
37,technician,single,secondary,no,8665,no,no,cellphone,664,9020,no
28,management,single,Graduate,no,7380,no,no,cellphone,394,7731,yes
57,blue-collar,married,primary,no,5179,no,no,unknown,230,5185,yes
39,management,married,Graduate,no,5763,yes,no,cellphone,877,6685,no
49,services,married,secondary,no,5320,no,no,telephone,1971,5375,no
38,technician,married,secondary,no,6960,yes,no,cellphone,161,7098,yes
27,blue-collar,married,secondary,no,5818,yes,no,unknown,188,6040,yes
30,admin.,married,secondary,no,7678,yes,no,cellphone,23,7898,yes
38,admin.,married,Graduate,no,6980,no,no,cellphone,176,7667,yes
36,management,married,Graduate,no,6582,no,no,telephone,26,7181,yes
38,retired,single,unknown,no,5062,no,no,unknown,212,5401,yes
59,housemaid,married,primary,no,5235,no,no,cellphone,119,6220,yes
37,management,married,Graduate,no,5489,yes,no,cellphone,205,5962,yes
29,self-employed,married,Graduate,no,8931,yes,no,unknown,73,9246,yes
43,blue-collar,married,secondary,no,5699,yes,yes,cellphone,1258,6334,no
33,technician,married,secondary,no,5058,yes,no,telephone,57,5590,yes
54,housemaid,divorced,secondary,no,6327,no,no,unknown,115,6972,yes
55,services,married,secondary,no,5557,no,no,unknown,58,6372,yes
32,technician,single,Graduate,no,5741,yes,no,cellphone,238,5838,yes
48,management,married,primary,no,8230,yes,no,telephone,207,8934,yes
33,management,single,Graduate,no,6439,yes,no,cellphone,178,6583,yes
46,admin.,married,secondary,no,5120,yes,no,unknown,20,5226,yes
44,management,married,Graduate,no,6058,no,no,cellphone,188,6736,no
47,blue-collar,married,primary,no,5881,yes,no,cellphone,143,6239,yes
38,technician,married,secondary,no,11728,no,no,cellphone,232,11968,no
80,retired,married,secondary,no,5462,no,no,cellphone,127,5519,yes
40,self-employed,married,secondary,no,5167,yes,yes,cellphone,380,6149,yes
43,entrepreneur,married,Graduate,no,6574,yes,no,cellphone,167,7136,yes
32,technician,single,Graduate,no,6625,no,no,cellphone,796,6729,no
39,management,married,Graduate,no,5562,no,no,cellphone,303,5621,yes
33,technician,married,secondary,no,14305,yes,no,cellphone,407,14651,yes
31,technician,single,secondary,no,5035,no,yes,cellphone,229,5393,yes
36,management,single,Graduate,no,5000,no,no,cellphone,108,5530,yes
35,management,single,Graduate,no,7486,yes,no,cellphone,265,8250,yes
25,services,single,secondary,no,5368,no,no,telephone,168,6255,yes
33,management,single,secondary,no,6558,yes,no,cellphone,97,6653,yes
23,blue-collar,single,primary,no,13627,yes,no,cellphone,169,14179,yes
31,management,single,Graduate,no,7590,no,no,cellphone,103,8322,yes
36,management,married,Graduate,no,5000,yes,yes,unknown,599,5727,yes
44,technician,single,Graduate,no,5900,yes,no,cellphone,322,6862,yes
31,management,single,Graduate,no,5385,yes,no,unknown,304,5898,yes
55,blue-collar,married,primary,no,6649,yes,no,cellphone,52,6753,yes
51,housemaid,divorced,secondary,no,14228,no,no,cellphone,655,15046,no
36,admin.,married,secondary,no,5000,yes,yes,cellphone,101,5956,yes
27,unemployed,single,Graduate,no,5001,no,no,cellphone,65,5051,yes
40,services,married,secondary,no,5771,yes,no,cellphone,173,6064,yes
49,services,married,secondary,no,5280,yes,no,telephone,162,5730,yes
59,retired,married,primary,no,5046,no,no,cellphone,78,5771,yes
32,management,married,Graduate,no,7431,yes,no,cellphone,646,7514,no
42,retired,single,Graduate,no,5308,no,no,cellphone,114,5804,yes
35,management,divorced,Graduate,no,5160,yes,no,unknown,141,5793,yes
29,blue-collar,single,secondary,no,5555,yes,no,cellphone,133,5892,yes
29,technician,single,secondary,no,5778,yes,no,unknown,1994,5801,yes
37,blue-collar,single,secondary,no,5048,no,no,cellphone,140,5472,yes
49,admin.,married,primary,no,5169,yes,no,cellphone,82,5413,yes
51,services,divorced,secondary,no,5012,yes,no,cellphone,150,5201,yes
61,housemaid,married,primary,no,5848,no,no,cellphone,605,6729,yes
43,management,married,secondary,no,5481,yes,no,telephone,164,5980,yes
42,services,married,Graduate,no,17223,yes,no,cellphone,36,17981,yes
24,blue-collar,married,secondary,no,4746,yes,yes,unknown,290,5449,yes
46,self-employed,married,Graduate,no,6148,no,no,telephone,104,6410,yes
23,admin.,single,secondary,no,5005,no,no,unknown,413,5299,yes
26,services,single,secondary,no,5050,yes,no,cellphone,153,5469,yes
43,blue-collar,divorced,primary,no,5092,yes,no,unknown,237,5814,yes
35,technician,single,Graduate,no,5470,yes,no,cellphone,743,5661,no
38,technician,married,secondary,no,5000,no,no,cellphone,82,5765,yes
56,unemployed,divorced,primary,no,5109,no,no,cellphone,924,5188,yes
31,services,married,secondary,no,5440,yes,no,unknown,117,5953,yes
32,management,single,Graduate,no,5000,no,no,cellphone,550,5345,no
28,services,single,secondary,no,7685,no,yes,unknown,5,8548,yes
26,admin.,divorced,secondary,yes,4997,yes,no,unknown,181,5567,yes
49,management,married,Graduate,no,12007,no,no,cellphone,325,12355,yes
33,admin.,married,secondary,no,5220,yes,no,unknown,345,5543,yes
80,retired,married,primary,no,6548,no,no,cellphone,331,6649,yes
40,blue-collar,married,secondary,no,5326,yes,yes,cellphone,112,5634,yes
42,technician,divorced,secondary,no,5000,yes,no,unknown,115,5162,yes
46,blue-collar,married,secondary,no,5123,no,no,cellphone,381,5629,yes
32,management,single,Graduate,no,5697,no,no,cellphone,119,6268,yes
37,services,single,Graduate,no,5223,yes,no,unknown,25,5760,yes
32,student,married,secondary,no,6694,yes,no,cellphone,929,6763,yes
53,management,married,Graduate,no,9446,yes,no,unknown,429,9876,yes
39,management,married,Graduate,no,5894,yes,no,cellphone,491,5897,yes
31,technician,divorced,secondary,no,5202,yes,no,cellphone,146,5215,yes
34,management,single,Graduate,no,5000,no,no,cellphone,191,5284,yes
44,technician,married,Graduate,no,6707,no,no,cellphone,406,6987,yes
35,technician,married,secondary,no,18658,yes,no,telephone,220,19041,yes
39,admin.,married,secondary,no,5406,no,no,cellphone,253,6046,yes
